"id","name","note","format_id/id","initial_state","next_enable","parent_id/id","place","question","survey_id/id","type","variable_name","page"
"zondaggio.EE12_D_16_1","1",,,"closed",,"zondaggio.EE12_D_16","1","Año 2012","zondaggio.survey_EE12","View",,"6"
"zondaggio.EE12_D_16_1_1","1",,"zondaggio.format_Integer","disabled","True:EE12_D_16_2_1","zondaggio.EE12_D_16_1","1","junio de 2012?","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_D_16_2","2",,,"closed",,"zondaggio.EE12_D_16","2","Año 2011","zondaggio.survey_EE12","View",,"6"
"zondaggio.EE12_D_16_2_1","1",,"zondaggio.format_Integer","closed","True:EE12_D_16_2_2","zondaggio.EE12_D_16_2","1","junio de 2011?","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_D_16_2_2","2",,"zondaggio.format_Integer","closed","True:EE12_E_17_0","zondaggio.EE12_D_16_2","2","diciembre de 2011?","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E","E",,,"closed",,"zondaggio.EE12","8","Comercio exterior","zondaggio.survey_EE12","View",,"6"
"zondaggio.EE12_E_17","17",,,"closed",,"zondaggio.EE12_E","1",".","zondaggio.survey_EE12","View",,"6"
"zondaggio.EE12_E_17_0","0",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12_E_17_1
sinput==""2"":EE12_E_18_1:EE12_E_17_1,EE12_E_17_1_1,EE12_E_17_2","zondaggio.EE12_E_17","1","¿Considera que las importaciones amenazan severamente las ventas de la empresa al mercado interno?","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_17_0_1","1",,,"closed",,"zondaggio.EE12_E_17_0","1","Si","zondaggio.survey_EE12","Null",,"6"
"zondaggio.EE12_E_17_0_2","2",,,"closed",,"zondaggio.EE12_E_17_0","2","No","zondaggio.survey_EE12","Null",,"6"
"zondaggio.EE12_E_17_1","1",,"zondaggio.format_Char","disabled","True:EE12_E_17_1_INT","zondaggio.EE12_E_17","2","Indique de qué país proviene la principal amenaza:","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_17_1_INT","INT",,"zondaggio.format_Char","disabled","True:EE12_E_17_2","zondaggio.EE12_E_17_1","1","Para uso interno","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_17_2","2",,"zondaggio.format_SelectOne","closed","True:EE12_E_18_1","zondaggio.EE12_E_17","3","¿Ha caído su participación en el mercado interno a manos de importaciones en el último año?","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_17_2_A1","1",,,"closed",,"zondaggio.EE12_E_17_2","1","Si","zondaggio.survey_EE12","Null",,"6"
"zondaggio.EE12_E_17_2_A2","2",,,"closed",,"zondaggio.EE12_E_17_2","2","No","zondaggio.survey_EE12","Null",,"6"
"zondaggio.EE12_E_18","18",,,"closed",,"zondaggio.EE12_E","2","¿Cuál fue la participación porcentual de las exportaciones en el total de las ventas del(por favor, si no exportó, indique el valor “0%” (cero) donde corresponda)","zondaggio.survey_EE12","View",,"6"
"zondaggio.EE12_E_18_1","1",,"zondaggio.format_Float","closed","int(sinput)==0:EE12_E_18_2,EE12_E_25_1:EE12_E_19_1,EE12_E_19_2,EE12_E_19_3,EE12_E_19_4,EE12_E_19_5,EE12_E_19_6,EE12_E_19_7,EE12_E_19_8,EE12_E_19_9,EE12_E_19_10,EE12_E_19_11,EE12_E_19_12,EE12_E_19_13,EE12_E_19_ESP,EE12_E_20,EE12_E_POR,EE12_E_21_1,EE12 / E / 21_1 / 1,EE12 / E / 21_1 / 1,,EE12 / E / 21_1 / 2,EE12 / E / 21_1 / 3,EE12 / E / 21_1 / 4,EE12 / E / 21_1 / 5,EE12 / E / 21_1 / 6,EE12 / E / 21_1 / 7,EE12 / E / 21_1 / 8,EE12 / E / 21_1 / 9,EE12 / E / 21_1 / ESP,EE12 / E / 21_2,EE12_E_23_1,EE12_E_23_2,EE12_E_23_3,EE12_E_23_4,EE12_E_24_1_1,EE12_E_24_1_2,EE12_E_24_2
int(sinput)>0:EE12_E_19_1","zondaggio.EE12_E_18","1","año 2012? (estimado)","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_18_2","2",,"zondaggio.format_Float","disabled","True:EE12_19_1","zondaggio.EE12_E_18","2","año 2011? (estimado)","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19","19",,,"closed",,"zondaggio.EE12_E","3","¿En cuáles de las siguientes áreas geográficas y en qué porcentaje se concentrarán las exportaciones realizadas/a realizar en el año 2012? (la suma de los porcentajes debe ser igual a 100%)","zondaggio.survey_EE12","View",,"6"
"zondaggio.EE12_E_19_1","1",,"zondaggio.format_Float","disabled","True:EE12_E_19_2","zondaggio.EE12_E_19","1","Brasil","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_2","2",,"zondaggio.format_Float","disabled","True:EE12_E_19_3","zondaggio.EE12_E_19","2","Uruguay","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_3","3",,"zondaggio.format_Float","disabled","True:EE12_E_19_4","zondaggio.EE12_E_19","3","Paraguay","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_4","4",,"zondaggio.format_Float","disabled","True:EE12_E_19_5","zondaggio.EE12_E_19","4","Chile","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_5","5",,"zondaggio.format_Float","disabled","True:EE12_E_19_6","zondaggio.EE12_E_19","5","México","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_6","6",,"zondaggio.format_Float","disabled","True:EE12_E_19_7","zondaggio.EE12_E_19","6","Resto de América Latina y el Caribe","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_7","7",,"zondaggio.format_Float","disabled","True:EE12_E_19_8","zondaggio.EE12_E_19","7","Unión Europea (*)","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_8","8",,"zondaggio.format_Float","disabled","True:EE12_E_19_9","zondaggio.EE12_E_19","8","Estados Unidos y Canadá","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_9","9",,"zondaggio.format_Float","disabled","True:EE12_E_19_10","zondaggio.EE12_E_19","9","China","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_10","10",,"zondaggio.format_Float","disabled","True:EE12_E_19_11","zondaggio.EE12_E_19","10","India","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_11","11",,"zondaggio.format_Float","disabled","True:EE12_E_19_12","zondaggio.EE12_E_19","11","Sudeste Asiático (Filipinas, Indonesia, Malasia y Tailandia)","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_12","12",,"zondaggio.format_Float","disabled","True:EE12_E_19_13","zondaggio.EE12_E_19","12","Resto de Asia","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_13","13",,"zondaggio.format_Float","disabled","True:EE12_E_19_ESP","zondaggio.EE12_E_19","13","Otros destinos","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_19_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_E_20","zondaggio.EE12_E_19","14","Especificar","zondaggio.survey_EE12","Variable",,"6"
"zondaggio.EE12_E_20","20",,"zondaggio.format_SelectOne","disabled","True:EE12_E_POR","zondaggio.EE12_E","4","¿Cómo evolucionó el precio de venta (en dólares) de su principal producto exportado en el año 2012 (estimado) respecto a 2011?","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_20_S1","1",,,"closed",,"zondaggio.EE12_E_20","1","Aumentó","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_20_S2","2",,,"closed",,"zondaggio.EE12_E_20","2","No varió","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_20_S3","3",,,"closed",,"zondaggio.EE12_E_20","3","Disminuyó","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_20_POR","POR",,"zondaggio.format_Float","disabled","True:EE12_E_21_1","zondaggio.EE12_E","5","En que porcentaje?","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_21","21",,,"closed",,"zondaggio.EE12_E","6","¿En qué año comenzó a exportar? (por favor, expresar en números)","zondaggio.survey_EE12","View",,"7"
"zondaggio.EE12_E_21_1","1",,"zondaggio.format_Year","disabled","True:EE12 / E / 22_1 / 1","zondaggio.EE12_E_21","1","Año","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22","22_1",,,"closed",,"zondaggio.EE12_E","8","Para poder exportar, ¿la empresa realizó algunos de los siguientes cambios?","zondaggio.survey_EE12","View",,"7"
"zondaggio.EE12_E_22_1_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 2","zondaggio.EE12_E_22","1","Elaboración de un nuevo producto","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_1_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_1","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_1_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_1","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 3","zondaggio.EE12_E_22","2","Mejora significativa de los productos ya existentes","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_2_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_2","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_2_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_2","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_3","3",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 4","zondaggio.EE12_E_22","3","Modificación marginal de los productos ya existentes","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_3_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_3","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_3_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_3","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_4","4",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 5","zondaggio.EE12_E_22","4","Implementación de certificaciones de calidad de productos y/o procesos (ej.: normas ISO)","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_4_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_4","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_4_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_4","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_5","5",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 6","zondaggio.EE12_E_22","5","Mejora en servicios post-venta","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_5_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_5","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_5_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_5","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_6","6",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 7","zondaggio.EE12_E_22","6","Implementación de un nuevo proceso de elaboración de productos","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_6_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_6","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_6_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_6","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_7","7",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 8","zondaggio.EE12_E_22","7","Modificación significativa en los procesos productivos ya implementados","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_7_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_7","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_7_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_7","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_8","8",,"zondaggio.format_SelectOne","disabled","True:EE12 / E / 22_1 / 9","zondaggio.EE12_E_22","8","Cambios en los sistemas de logística, métodos de distribución o provisión","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_8_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_8","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_8_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_8","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_9","9",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12 / E / 22_1 / ESP
sinput!=""1"":EE12 / E / 22_2:EE12 / E / 22_1 / ESP","zondaggio.EE12_E_22","9","Otro","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_1_9_S1","1",,,"closed",,"zondaggio.EE12_E_22_1_9","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_9_S2","2",,,"closed",,"zondaggio.EE12_E_22_1_9","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_22_1_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12 / E / 22_2","zondaggio.EE12_E_22","10","Especificar","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_22_2","22_2",,"zondaggio.format_Integer","disabled","True:EE12_E_23_1","zondaggio.EE12_E","9","Considerando todos los cambios marcados en la pregunta anterior ¿cuál cree que tuvo mayor impacto para que la empresa comience a exportar?","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_23","23",,,"closed",,"zondaggio.EE12_E","10","Bajo qué modalidades realiza habitualmente sus exportaciones?(por favor, marque una opción por fila)","zondaggio.survey_EE12","View",,"7"
"zondaggio.EE12_E_23_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_E_23_2","zondaggio.EE12_E_23","1","De manera directa (vendedor de la empresa, agente, distribuidor en el mercado de destino) con su cliente final en el exterior","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_23_1_S1","1",,,"closed",,"zondaggio.EE12_E_23_1","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_23_1_S2","2",,,"closed",,"zondaggio.EE12_E_23_1","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_23_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_E_23_3","zondaggio.EE12_E_23","2","A través de una empresa comercializadora (trading, broker, comprador extranjero)","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_23_2_S1","1",,,"closed",,"zondaggio.EE12_E_23_2","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_23_2_S2","2",,,"closed",,"zondaggio.EE12_E_23_2","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_23_3","3",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12_E_23_ESP
sinput==""2"":EE12_E_24_1_1:EE12_E_23_ESP","zondaggio.EE12_E_23","3","Otra forma (especificar):","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_23_3_S1","1",,,"closed",,"zondaggio.EE12_E_23_3","1","Si","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_23_3_S2","2",,,"closed",,"zondaggio.EE12_E_23_3","2","No","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_23_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_E_24_1_1","zondaggio.EE12_E_23","4","Especificar","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_24","24",,,"closed",,"zondaggio.EE12_E","11",".","zondaggio.survey_EE12","View",,"7"
"zondaggio.EE12_E_24_1","1",,,"closed",,"zondaggio.EE12_E_24","1","En el último año, ¿cómo piensa Ud. que evolucionaron...(por favor, marque una opción por fila)","zondaggio.survey_EE12","View",,"7"
"zondaggio.EE12_E_24_1_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_E_24_1_2","zondaggio.EE12_E_24_1","1","los plazos de reintegros de exportaciones? (exceptuando saldo técnico de IVA de exportaciones)","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_24_1_1_1","1",,,"closed",,"zondaggio.EE12_E_24_1_1","1","Empeoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_1_2","2",,,"closed",,"zondaggio.EE12_E_24_1_1","2","Está igual","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_1_3","3",,,"closed",,"zondaggio.EE12_E_24_1_1","3","Mejoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_1_4","4",,,"disabled",,"zondaggio.EE12_E_24_1_1","4","No sabe","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_E_24_1_3","zondaggio.EE12_E_24_1","2","los plazos de devolución de Saldo Técnico de IVA de exportaciones?","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_24_1_2_a","1",,,"closed",,"zondaggio.EE12_E_24_1_2","1","Empeoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_2_b","2",,,"closed",,"zondaggio.EE12_E_24_1_2","2","Está igual","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_2_c","3",,,"closed",,"zondaggio.EE12_E_24_1_2","3","Mejoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_2_d","4",,,"closed",,"zondaggio.EE12_E_24_1_2","4","No sabe","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_3","3",,"zondaggio.format_SelectOne","disabled","True:EE12_E_24_1_4","zondaggio.EE12_E_24_1","3","la rentabilidad de la actividad exportadora?","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_24_1_3_a","1",,,"closed",,"zondaggio.EE12_E_24_1_3","1","Empeoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_3_b","2",,,"closed",,"zondaggio.EE12_E_24_1_3","2","Está igual","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_3_c","3",,,"closed",,"zondaggio.EE12_E_24_1_3","3","Mejoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_3_d","4",,,"closed",,"zondaggio.EE12_E_24_1_3","4","No sabe","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_4","4",,"zondaggio.format_SelectOne","disabled","True:EE12_E_24_2","zondaggio.EE12_E_24_1","4","la disponibilidad de capital de trabajo para exportar?","zondaggio.survey_EE12","Variable",,"7"
"zondaggio.EE12_E_24_1_4_a","1",,,"closed",,"zondaggio.EE12_E_24_1_4","1","Empeoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_4_b","2",,,"closed",,"zondaggio.EE12_E_24_1_4","2","Está igual","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_4_c","3",,,"closed",,"zondaggio.EE12_E_24_1_4","3","Mejoró","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_1_4_d","4",,,"closed",,"zondaggio.EE12_E_24_1_4","4","No sabe","zondaggio.survey_EE12","Null",,"7"
"zondaggio.EE12_E_24_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_1","zondaggio.EE12_E_24","2","¿La empresa usa actualmente la DEJUAUTO (utilización de créditos fiscales) para financiar los derechos de exportación?","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_24_2_S1","1",,,"closed",,"zondaggio.EE12_E_24_2","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_24_2_S2","2",,,"closed",,"zondaggio.EE12_E_24_2","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25","25",,,"closed",,"zondaggio.EE12_E","12","¿Por qué motivos no exportó ni exportará durante 2012?","zondaggio.survey_EE12","View",,"8"
"zondaggio.EE12_E_25_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_2","zondaggio.EE12_E_25","1","No existe la infraestructura necesaria para la logística en la región (deficiencia o falta de vías férreas, rutas, puertos, etc.)","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_1_S1","1",,,"closed",,"zondaggio.EE12_E_25_1","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_1_S2","2",,,"closed",,"zondaggio.EE12_E_25_1","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_3","zondaggio.EE12_E_25","2","Los costos de logística que implica la exportación son elevados","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_2_S1","1",,,"closed",,"zondaggio.EE12_E_25_2","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_2_S2","2",,,"closed",,"zondaggio.EE12_E_25_2","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_3","3",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_4","zondaggio.EE12_E_25","3","No puede acceder al financiamiento necesario para exportar","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_3_S1","1",,,"closed",,"zondaggio.EE12_E_25_3","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_3_S2","2",,,"closed",,"zondaggio.EE12_E_25_3","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_4","4",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_5","zondaggio.EE12_E_25","4","Los costos de producción superan el precio internacional, por lo que no es rentable exportar","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_4_S1","1",,,"closed",,"zondaggio.EE12_E_25_4","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_4_S2","2",,,"closed",,"zondaggio.EE12_E_25_4","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_5","5",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_6","zondaggio.EE12_E_25","5","No hay demanda para su producto en el mercado externo","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_5_S1","1",,,"closed",,"zondaggio.EE12_E_25_5","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_5_S2","2",,,"closed",,"zondaggio.EE12_E_25_5","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_6","6",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_7","zondaggio.EE12_E_25","6","No puede cumplir con los estándares requeridos en mercados internacionales (normas o exigencias de mercados internacionales)","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_6_S1","1",,,"closed",,"zondaggio.EE12_E_25_6","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_6_S2","2",,,"closed",,"zondaggio.EE12_E_25_6","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_7","7",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_8","zondaggio.EE12_E_25","7","La burocracia aduanera y los procedimientos administrativos para exportar son complejos","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_7_S1","1",,,"closed",,"zondaggio.EE12_E_25_7","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_7_S2","2",,,"closed",,"zondaggio.EE12_E_25_7","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_8","8",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_9","zondaggio.EE12_E_25","8","Existen barreras arancelarias y/o no arancelarias en mercados internacionales que le impiden exportar (cupos, certificaciones, etc.)","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_8_S1","1",,,"closed",,"zondaggio.EE12_E_25_8","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_8_S2","2",,,"closed",,"zondaggio.EE12_E_25_8","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_9","9",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_10","zondaggio.EE12_E_25","9","La escala de producción de la empresa es insuficiente para exportar","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_9_S1","1",,,"closed",,"zondaggio.EE12_E_25_9","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_9_S2","2",,,"closed",,"zondaggio.EE12_E_25_9","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_10","10",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_11","zondaggio.EE12_E_25","10","Los costos de llevar a cabo una política de desarrollo comercial para exportar son elevados (plan de marketing, publicidad, comercialización, etc.)","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_10_S1","1",,,"closed",,"zondaggio.EE12_E_25_10","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_10_S2","2",,,"closed",,"zondaggio.EE12_E_25_10","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_11","11",,"zondaggio.format_SelectOne","disabled","True:EE12_E_25_12","zondaggio.EE12_E_25","11","No está interesado en exportar","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_11_S1","1",,,"closed",,"zondaggio.EE12_E_25_11","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_11_S2","2",,,"closed",,"zondaggio.EE12_E_25_11","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_12","12",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12_E_25_12_ESP
sinput!=""1"":EE12_E_26_1:EE12_E_25_12_ESP","zondaggio.EE12_E_25","12","Otro motivo (especificar):","zondaggio.survey_EE12","Variable",,"8"
"zondaggio.EE12_E_25_12_S1","1",,,"closed",,"zondaggio.EE12_E_25_12","1","Si","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_12_S2","2",,,"closed",,"zondaggio.EE12_E_25_12","2","No","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_25_12_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_E_26_1:","zondaggio.EE12_E_25_12","3","Especificar","zondaggio.survey_EE12","Variable","E_25_12_1","8"
"zondaggio.EE12_E_26","26",,,"closed",,"zondaggio.EE12_E","13","¿Cuán relevantes considera los siguientes instrumentos públicos para el fomento de la exportación?, considerando “1” como Nada relevante y “10” como Muy relevante.","zondaggio.survey_EE12","View",,"8"
"zondaggio.EE12_E_26_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_E_26_2:","zondaggio.EE12_E_26","1","Incentivos fiscales","zondaggio.survey_EE12","Variable","E_26_1","8"
"zondaggio.EE12_E_26_1_1","1",,,"closed",,"zondaggio.EE12_E_26_1","1","Nada relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_2","2",,,"closed",,"zondaggio.EE12_E_26_1","2","2","zondaggio.survey_EE12","Null",,"8"
